audio_id,filename,class_label,source,source_url,licence,author,date_fetched,duration_sec,sampling_rate,channels,recording_environment,recording_device,approximate_distance,original_or_augmented,parent_audio_id,segment_start_sec,segment_end_sec,sha256,dataset_split,freesound_id,fsd50k_split,fsd50k_labels,licence_url,environment_basis,fetch_batch
SS-ALM-0130,originals/alarm_or_siren/SS-ALM-0130.wav,Alarm or Siren,FSD50K (Freesound clip 100357),https://freesound.org/s/100357/,CC0-1.0,zozu,2026-09-23,12.748,44100,1,unspecified,unspecified,n/a,original,,,,0b268a0991d30b0989170396a845a2a95bada18780010421d3e147ec108f1724,train,100357,dev,Alarm,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0001,originals/animal_sound/SS-ANI-0001.wav,Animal Sound,FSD50K (Freesound clip 379079),https://freesound.org/s/379079/,CC0-1.0,13FPanska_Krug_Antonin,2026-09-23,6.48,44100,1,unspecified,unspecified,n/a,original,,,,7496e45ded927c316d9ca9b5bccef170535af5ac1229036018d3718e4b7f3f61,val,379079,dev,Animal,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0002,originals/animal_sound/SS-ANI-0002.wav,Animal Sound,FSD50K (Freesound clip 379205),https://freesound.org/s/379205/,CC0-1.0,13F_Panska_Petruzelova_Anna,2026-09-23,21.939,44100,1,outdoor,unspecified,n/a,original,,,,36fa2d715f5d50b88c564688618ae320b28c4b6f6df6a88cbe1d46edf66ba860,train,379205,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0003,originals/animal_sound/SS-ANI-0003.wav,Animal Sound,FSD50K (Freesound clip 418153),https://freesound.org/s/418153/,CC0-1.0,14FPanskaZummer_Jakub,2026-09-23,19.48,44100,1,indoor,unspecified,n/a,original,,,,f313770805954f14d7da7d0530fce76d13a69c5e1e68b042887f67f2bbffe36e,train,418153,dev,"Meow,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0004,originals/animal_sound/SS-ANI-0004.wav,Animal Sound,FSD50K (Freesound clip 164475),https://freesound.org/s/164475/,CC0-1.0,Adam_N,2026-09-23,3.936,44100,1,unspecified,unspecified,n/a,original,,,,5fb9b990ebbfd7db543c578cb989a37a5a8f46b05ec18f3ef041071532211611,train,164475,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0005,originals/animal_sound/SS-ANI-0005.wav,Animal Sound,FSD50K (Freesound clip 345959),https://freesound.org/s/345959/,CC-BY-3.0,AlienXXX,2026-09-23,1.582,44100,1,unspecified,unspecified,n/a,original,,,,9c40a77b30973d2f93f31ce280725c391cb06d0e8a11b0237aa21ce425d146c7,train,345959,dev,"Meow,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0006,originals/animal_sound/SS-ANI-0006.wav,Animal Sound,FSD50K (Freesound clip 33509),https://freesound.org/s/33509/,Sampling+-1.0,AmbientSoundscapes,2026-09-23,20.565,44100,1,outdoor,unspecified,n/a,original,,,,a4366c89be762fef6fa2983e5e22e63178f9a82ba8397997333fc20cca48dee2,train,33509,dev,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/sampling+/1.0/,stated,fsd50k_real_v1
SS-ANI-0007,originals/animal_sound/SS-ANI-0007.wav,Animal Sound,FSD50K (Freesound clip 338272),https://freesound.org/s/338272/,CC0-1.0,Andreas.Mustola,2026-09-23,0.778,44100,1,unspecified,unspecified,n/a,original,,,,8becc07ab6a348b82a47f8db6c61ba7a5580fafc89c0473ae6e920d2f9d6a587,train,338272,dev,"Meow,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0008,originals/animal_sound/SS-ANI-0008.wav,Animal Sound,FSD50K (Freesound clip 398731),https://freesound.org/s/398731/,CC0-1.0,Anthousai,2026-09-23,5.045,44100,1,unspecified,unspecified,n/a,original,,,,7646d8fe62c7d32f36192247ce80ce830dc790f589fc1053557f2cc3a4127d05,train,398731,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0009,originals/animal_sound/SS-ANI-0009.wav,Animal Sound,FSD50K (Freesound clip 305),https://freesound.org/s/305/,CC-BY-3.0,Anton,2026-09-23,4.567,44100,1,studio,unspecified,n/a,original,,,,6fd567f26ffb61d89df7a23d77f2fa7c3337088f2d39754086593c184a7a9f77,train,305,dev,"Purr,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0010,originals/animal_sound/SS-ANI-0010.wav,Animal Sound,FSD50K (Freesound clip 188041),https://freesound.org/s/188041/,CC0-1.0,AntumDeluge,2026-09-23,1.194,44100,1,unspecified,unspecified,n/a,original,,,,ab97f093e57334f2f2f2b7fe7cc6843b06737fe1c2b96f2851f75ad231aad7a6,test,188041,eval,"Crow,Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0011,originals/animal_sound/SS-ANI-0011.wav,Animal Sound,FSD50K (Freesound clip 207248),https://freesound.org/s/207248/,CC-BY-3.0,AurelioSons,2026-09-23,4.279,44100,1,indoor,unspecified,n/a,original,,,,8c60cce174aa432bc9c9b5704ea193f285baee2d06930866516b4313fc29c862,val,207248,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0012,originals/animal_sound/SS-ANI-0012.wav,Animal Sound,FSD50K (Freesound clip 244174),https://freesound.org/s/244174/,CC0-1.0,BalancedEnergy10,2026-09-23,1.062,44100,1,outdoor,unspecified,n/a,original,,,,5b435d83323edc47e0bbce916f068150b9425d83616e65fb993dacccf0ee0bb3,val,244174,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0013,originals/animal_sound/SS-ANI-0013.wav,Animal Sound,FSD50K (Freesound clip 341792),https://freesound.org/s/341792/,CC-BY-3.0,Baldirideltasona,2026-09-23,10.601,44100,1,outdoor,unspecified,n/a,original,,,,d9e69626a47183b467a06ba69fe0517c7db488abe2d491f5431641561f1b2384,val,341792,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0014,originals/animal_sound/SS-ANI-0014.wav,Animal Sound,FSD50K (Freesound clip 58277),https://freesound.org/s/58277/,CC-BY-3.0,Benboncan,2026-09-23,3.544,44100,1,outdoor,unspecified,n/a,original,,,,4fa9e154f00800ef18c66b12ae712d3b1254f06b574c2351be990da57b6bfb82,test,58277,dev,"Livestock_and_farm_animals_and_working_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0015,originals/animal_sound/SS-ANI-0015.wav,Animal Sound,FSD50K (Freesound clip 66524),https://freesound.org/s/66524/,CC0-1.0,Bidone,2026-09-23,8.02,44100,1,outdoor,unspecified,n/a,original,,,,41cf08780e9d9b46f9992fa2df81fe2e65a13a54d317bd10bd05e113c99aad2b,val,66524,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0016,originals/animal_sound/SS-ANI-0016.wav,Animal Sound,FSD50K (Freesound clip 49520),https://freesound.org/s/49520/,CC-BY-3.0,BoilingSand,2026-09-23,16.138,44100,1,unspecified,unspecified,n/a,original,,,,2cb44781b3a51d4969033e18fac612556d7e70abeaf0d8661fb600c42edf775f,train,49520,eval,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chirp_and_tweet,Conversation,Dog,Crow,Speech,Human_voice,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0017,originals/animal_sound/SS-ANI-0017.wav,Animal Sound,FSD50K (Freesound clip 85661),https://freesound.org/s/85661/,CC-BY-3.0,CGEffex,2026-09-23,1.149,44100,1,unspecified,unspecified,n/a,original,,,,924fe2bfb8850a5727c300f83b8fca2ccec2474d8f204e98f9216875f607706f,test,85661,dev,"Bark,Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0018,originals/animal_sound/SS-ANI-0018.wav,Animal Sound,FSD50K (Freesound clip 136259),https://freesound.org/s/136259/,CC0-1.0,Calcuttan,2026-09-23,24.145,44100,1,outdoor,unspecified,n/a,original,,,,a9d83e346f3cda44d5f8d00ac4c3a42f90d26ad33465814ef8a401cb7d7b03aa,train,136259,eval,"Chirp_and_tweet,Crow,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0019,originals/animal_sound/SS-ANI-0019.wav,Animal Sound,FSD50K (Freesound clip 22919),https://freesound.org/s/22919/,CC-BY-3.0,Charel Sytze,2026-09-23,9.064,44100,1,outdoor,unspecified,n/a,original,,,,c4c523de6b88b32028047a214016d5d5a2ec779dba03abd07891291d1492ca17,train,22919,dev,"Bird,Breathing,Wild_animals,Animal,Respiratory_sounds",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0020,originals/animal_sound/SS-ANI-0020.wav,Animal Sound,FSD50K (Freesound clip 386864),https://freesound.org/s/386864/,CC-BY-3.0,ConnorM94,2026-09-23,1.375,44100,1,unspecified,unspecified,n/a,original,,,,bc73f406790fd269262ee176373dce81018362a37d346019e07710b642c6b17e,train,386864,dev,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0021,originals/animal_sound/SS-ANI-0021.wav,Animal Sound,FSD50K (Freesound clip 18282),https://freesound.org/s/18282/,CC-BY-3.0,Corsica_S,2026-09-23,0.81,44100,1,unspecified,unspecified,n/a,original,,,,4c129688d126599ceb247440edd907c97c0a2d4e385bcd9606538806346e3d06,train,18282,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0022,originals/animal_sound/SS-ANI-0022.wav,Animal Sound,FSD50K (Freesound clip 125514),https://freesound.org/s/125514/,Sampling+-1.0,Dariachic,2026-09-23,1.664,44100,1,unspecified,unspecified,n/a,original,,,,538c0c8edfa21fc32876504734cf3e66345f993d193978d893e762de15130b1b,train,125514,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0023,originals/animal_sound/SS-ANI-0023.wav,Animal Sound,FSD50K (Freesound clip 64004),https://freesound.org/s/64004/,CC0-1.0,Department64,2026-09-23,2.649,44100,1,unspecified,unspecified,n/a,original,,,,b765eae5fc42df8a9f0822d3b35228e3a16db1a590f4ee001427fd5576cb4463,val,64004,dev,"Purr,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0024,originals/animal_sound/SS-ANI-0024.wav,Animal Sound,FSD50K (Freesound clip 98705),https://freesound.org/s/98705/,CC-BY-3.0,E330,2026-09-23,25.558,44100,1,outdoor,unspecified,n/a,original,,,,f2eb3a2cd3c39ac19188b20c5daee9fde602374e0e1d4885034e1b6ac406038f,train,98705,eval,"Chatter,Chirp_and_tweet,Traffic_noise_and_roadway_noise,Human_voice,Crow,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0025,originals/animal_sound/SS-ANI-0025.wav,Animal Sound,FSD50K (Freesound clip 30338),https://freesound.org/s/30338/,CC-BY-3.0,ERH,2026-09-23,20.177,44100,1,outdoor,unspecified,n/a,original,,,,1db68938fdc4e37b33a63dddfcd28e135234d529d771d8a7dd1b6c4524ae7ec0,train,30338,dev,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0026,originals/animal_sound/SS-ANI-0026.wav,Animal Sound,FSD50K (Freesound clip 266352),https://freesound.org/s/266352/,CC0-1.0,EduFigg,2026-09-23,7.899,44100,1,outdoor,unspecified,n/a,original,,,,cd4af4d8c40d5fa480bbf8565dcd6bd9b4fd8601788329586ff28759f5913677,train,266352,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0027,originals/animal_sound/SS-ANI-0027.wav,Animal Sound,FSD50K (Freesound clip 392242),https://freesound.org/s/392242/,CC-BY-3.0,ElsaRp,2026-09-23,1.497,44100,1,indoor,unspecified,n/a,original,,,,1fbca5b64673725e9a7e2b24894773d6e544a373216a44004ab523bdab9dac0e,val,392242,dev,"Meow,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0028,originals/animal_sound/SS-ANI-0028.wav,Animal Sound,FSD50K (Freesound clip 22682),https://freesound.org/s/22682/,CC-BY-3.0,Erdie,2026-09-23,25.278,44100,1,outdoor,unspecified,n/a,original,,,,12263dc9f4c57307ac1d2d36b7768a17bff118f37a0fefba1a6a53b01a3f6f1b,val,22682,eval,"Cricket,Wind,Insect,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0029,originals/animal_sound/SS-ANI-0029.wav,Animal Sound,FSD50K (Freesound clip 195942),https://freesound.org/s/195942/,CC-BY-3.0,FestaCienciaTecnologia,2026-09-23,6.262,44100,1,indoor,unspecified,n/a,original,,,,dfc642e9bff7bdfb66a0374e13d04da2c40b669dfe16321a6dfc5161fa4fce4e,train,195942,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0030,originals/animal_sound/SS-ANI-0030.wav,Animal Sound,FSD50K (Freesound clip 142642),https://freesound.org/s/142642/,CC-BY-3.0,GB01,2026-09-23,5.453,44100,1,outdoor,unspecified,n/a,original,,,,988b060c895b98c3e637f740a4f7f697d5632592b2fd1cfe10123ef5f0cd77e7,train,142642,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0031,originals/animal_sound/SS-ANI-0031.wav,Animal Sound,FSD50K (Freesound clip 372521),https://freesound.org/s/372521/,CC0-1.0,Glitchedtones,2026-09-23,0.535,44100,1,unspecified,unspecified,n/a,original,,,,54928d0b8cc433e623a980dd6e071dabbc2b2fc7d21219d4afdd6db8645ecc09,train,372521,dev,"Bark,Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0032,originals/animal_sound/SS-ANI-0032.wav,Animal Sound,FSD50K (Freesound clip 322445),https://freesound.org/s/322445/,CC-BY-3.0,GoodListener,2026-09-23,1.852,44100,1,unspecified,unspecified,n/a,original,,,,e14f09f022c1191a540a7980ec3fb78f1fb3a22e7c82dc0f1710cf6f93eaaa13,train,322445,dev,"Livestock_and_farm_animals_and_working_animals,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0033,originals/animal_sound/SS-ANI-0033.wav,Animal Sound,FSD50K (Freesound clip 122764),https://freesound.org/s/122764/,CC-BY-3.0,Grigore,2026-09-23,20.21,44100,1,unspecified,unspecified,n/a,original,,,,5410f6ed23a833388809cbc1fa5e8e1f637fb8692ad524b8c4e43e6ce950093f,train,122764,dev,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0034,originals/animal_sound/SS-ANI-0034.wav,Animal Sound,FSD50K (Freesound clip 98669),https://freesound.org/s/98669/,Sampling+-1.0,Hamface,2026-09-23,6.039,44100,1,unspecified,unspecified,n/a,original,,,,b8d080d615e0810f9c1b12c0140136b3f7e8d436053f33eaa396d36e5bb1c147,train,98669,dev,"Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0035,originals/animal_sound/SS-ANI-0035.wav,Animal Sound,FSD50K (Freesound clip 17206),https://freesound.org/s/17206/,CC0-1.0,Heigh-hoo,2026-09-23,23.382,44100,1,outdoor,unspecified,n/a,original,,,,25c0c08a07085cc80785a282911a915d5f7150c370d5922a4efe293c0897dd48,train,17206,eval,"Chatter,Chirp_and_tweet,Train,Dog,Music,Rail_transport,Vehicle,Human_group_actions,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0036,originals/animal_sound/SS-ANI-0036.wav,Animal Sound,FSD50K (Freesound clip 28112),https://freesound.org/s/28112/,CC-BY-3.0,HerbertBoland,2026-09-23,16.161,44100,1,unspecified,unspecified,n/a,original,,,,2b47649aebe5fe0b72dd6d4ac0148cae3ea495d171ed64bcbf7a18a1f91cbdc4,train,28112,dev,"Purr,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0037,originals/animal_sound/SS-ANI-0037.wav,Animal Sound,FSD50K (Freesound clip 60992),https://freesound.org/s/60992/,CC-BY-3.0,IFartInUrGeneralDirection,2026-09-23,27.847,44100,1,unspecified,unspecified,n/a,original,,,,3a473b59ab3398b88d91a64193c082dce592f1ee237f80cbc53e178d5dd0de68,train,60992,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0038,originals/animal_sound/SS-ANI-0038.wav,Animal Sound,FSD50K (Freesound clip 231957),https://freesound.org/s/231957/,CC-BY-3.0,INS_Ribera_Baixa,2026-09-23,15.44,44100,1,outdoor,unspecified,n/a,original,,,,a6e2f6911df9869e38abda30b9cb0450c93a07c564c2675c71849a015f044880,train,231957,eval,"Female_speech_and_woman_speaking,Chirp_and_tweet,Traffic_noise_and_roadway_noise,Speech,Human_voice,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0039,originals/animal_sound/SS-ANI-0039.wav,Animal Sound,FSD50K (Freesound clip 208843),https://freesound.org/s/208843/,CC-BY-3.0,Insestanyricarda,2026-09-23,8.829,44100,1,outdoor,unspecified,n/a,original,,,,ee035ef307fc55633259826a51ce477c55cce85ec60a6cf4d39fe0c982aa539a,val,208843,dev,"Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0040,originals/animal_sound/SS-ANI-0040.wav,Animal Sound,FSD50K (Freesound clip 339326),https://freesound.org/s/339326/,CC-BY-3.0,InspectorJ,2026-09-23,24.057,44100,1,unspecified,unspecified,n/a,original,,,,fca4a2d116da9467de5d118149d9784d0f6c2b54131bc193cb3977dcfdeb984c,test,339326,dev,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0041,originals/animal_sound/SS-ANI-0041.wav,Animal Sound,FSD50K (Freesound clip 155309),https://freesound.org/s/155309/,CC0-1.0,Jace,2026-09-23,1.219,44100,1,unspecified,unspecified,n/a,original,,,,89bcf707b75a0e3d58c5974274dffdf4399c9a65a2f8918d572199e0efeac0ca,test,155309,dev,"Bark,Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0042,originals/animal_sound/SS-ANI-0042.wav,Animal Sound,FSD50K (Freesound clip 222038),https://freesound.org/s/222038/,CC-BY-3.0,Jagadamba,2026-09-23,24.216,44100,1,outdoor,unspecified,n/a,original,,,,59771b6f735ce647e241d72179f1b354186d6629e1f0e3f4de968e7066e91510,test,222038,dev,"Crow,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0043,originals/animal_sound/SS-ANI-0043.wav,Animal Sound,FSD50K (Freesound clip 233092),https://freesound.org/s/233092/,CC0-1.0,JarredGibb,2026-09-23,1.189,44100,1,unspecified,unspecified,n/a,original,,,,31540f8c313c2e03227c2360b622e59b6069f1c021b7699daa1d906ad0637a2e,train,233092,dev,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ANI-0044,originals/animal_sound/SS-ANI-0044.wav,Animal Sound,FSD50K (Freesound clip 77316),https://freesound.org/s/77316/,CC-BY-3.0,Kyster,2026-09-23,1.625,44100,1,outdoor,unspecified,n/a,original,,,,4d505ebbf1cc08568e8dfc5dbf346782644ff3e659c7b204e98921db4a20fe70,test,77316,dev,"Meow,Cat,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0045,originals/animal_sound/SS-ANI-0045.wav,Animal Sound,FSD50K (Freesound clip 19006),https://freesound.org/s/19006/,CC-BY-3.0,LG,2026-09-23,17.48,44100,1,outdoor,unspecified,n/a,original,,,,e4fe4f34034a51e037970cb7bfb8e0a20fd5e8c780c79681ed836c11b2c0cec7,train,19006,dev,"Fowl,Livestock_and_farm_animals_and_working_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ANI-0046,originals/animal_sound/SS-ANI-0046.wav,Animal Sound,FSD50K (Freesound clip 62026),https://freesound.org/s/62026/,CC-BY-3.0,LukeIRL,2026-09-23,3.178,44100,1,unspecified,unspecified,n/a,original,,,,859d6bf1802ec7cc9acdab9fc4ac119f012857b2dba496575a724648d009ee07,train,62026,eval,"Bird_vocalization_and_bird_call_and_bird_song,Splash_and_splatter,Bird,Wild_animals,Animal,Liquid",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0047,originals/animal_sound/SS-ANI-0047.wav,Animal Sound,FSD50K (Freesound clip 195985),https://freesound.org/s/195985/,CC-BY-3.0,MrAuralization,2026-09-23,21.467,44100,1,unspecified,unspecified,n/a,original,,,,692125c19e996e282ce42df51e5eadfe2637a4bb05ed9e0595969920aab668f2,train,195985,dev,"Thunder,Traffic_noise_and_roadway_noise,Rain,Insect,Water,Thunderstorm,Wild_animals,Animal,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ANI-0048,originals/animal_sound/SS-ANI-0048.wav,Animal Sound,FSD50K (Freesound clip 370864),https://freesound.org/s/370864/,CC0-1.0,Mrthenoronha,2026-09-23,20.736,44100,1,outdoor,unspecified,n/a,original,,,,81d4c95591e1e6f31b0bb45e3e20362b56af27ed1de74ea802451bd9cec0aedc,val,370864,dev,"Cricket,Frog,Insect,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ANI-0049,originals/animal_sound/SS-ANI-0049.wav,Animal Sound,FSD50K (Freesound clip 45390),https://freesound.org/s/45390/,Sampling+-1.0,NOISE.INC,2026-09-23,8.0,44100,1,outdoor,unspecified,n/a,original,,,,a6e4b8437ecab9cf6c30c1779c9c9cc73e444237d0d3d5fb76640f1c51a8d157,train,45390,dev,"Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/sampling+/1.0/,inferred_from_tags,fsd50k_real_v1
SS-ANI-0050,originals/animal_sound/SS-ANI-0050.wav,Animal Sound,FSD50K (Freesound clip 4910),https://freesound.org/s/4910/,CC-BY-3.0,NoiseCollector,2026-09-23,0.669,44100,1,outdoor,unspecified,n/a,original,,,,61d24cfd81b6362c4ce377be28f002e59bdb2d08bc7de7f5dbb5ff84269220a0,train,4910,dev,"Bark,Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
